ShipmentID,OriginPort,DestinationPort,ShipmentDate,DeliveryDate,ShipmentMode,Status,Cost,Revenue,FuelConsumption,Emissions,CustomerID,CustomerName,Industry,Region,TotalShipments,TotalSpend,AverageDeliveryTime,OnTimeDeliveryRate,SatisfactionScore,RouteID,DwellTimeAtTerminal,ScenarioID,ScenarioDescription,EstimatedCostSavings,EstimatedEfficiencyImprovement,ImpactOnDeliveryTime,ImpactOnCustomerSatisfaction,FuelType,CarbonOffsetInitiatives,SustainabilityScore,PredictedRevenue,PredictedCost,PredictedEmissions,PredictedDeliveryTime,PredictedCustomerSatisfaction
904,Rotterdam,Mumbai,15-02-2025,17-02-2025,Air,Delayed,10449,14992,498,42,136,LMN Supply,Pharmaceuticals,Asia,13,329745,17,85,4.7,R16,14,S36,Increase container utilization,4680,14,0,0.11,MDO,Wind Energy,87,11899,13955,30,17,4.9
905,Hamburg,Mumbai,21-02-2025,25-01-2025,Sea,On-time,11830,15190,549,33,145,ABC Logistics,Automotive,Asia,17,254583,16,90,4.6,R19,16,S6,Cost reduction per shipment,6621,10,2,0.17,LNG,Wind Energy,81,13248,11432,48,16,4.4
906,New York,Hamburg,22-01-2025,18-02-2025,Sea,Delayed,8121,14025,499,38,134,DEF Cargo,Automotive,Middle East,10,324077,24,98,4.2,R34,12,S3,Cost reduction per shipment,6352,14,2,0.07,MDO,Solar Investment,87,14263,8762,39,21,4.1
907,Busan,Busan,15-01-2025,28-01-2025,Land,Delayed,12368,12266,538,38,103,LMN Supply,Electronics,Europe,26,311359,21,99,4.5,R49,15,S18,Improve on-time performance,6359,8,2,0.2,HFO,Wind Energy,81,14412,9629,42,16,4.3
908,Rotterdam,Singapore,25-02-2025,07-01-2025,Land,On-time,9317,15652,457,47,179,KLM Exporters,Pharmaceuticals,Asia,18,227086,21,94,4.9,R14,17,S47,Increase container utilization,4678,6,1,0.1,HFO,Wind Energy,89,14577,13499,40,20,4.5
909,Los Angeles,Los Angeles,09-02-2025,27-01-2025,Land,On-time,12493,10091,573,41,179,LMN Supply,Textiles,Europe,29,347556,23,86,4.8,R24,17,S40,Reduce average delay,6596,13,0,0.11,LNG,None,78,13187,8442,44,22,4.2
910,Los Angeles,Singapore,21-01-2025,03-03-2025,Sea,Delayed,10518,14222,428,39,184,XYZ Traders,Automotive,Middle East,22,304132,19,93,4.3,R28,11,S18,Increase container utilization,5745,6,2,0.09,MDO,Solar Investment,71,17449,11014,31,17,4.5
911,Shanghai,Hamburg,15-01-2025,12-01-2025,Sea,Delayed,13080,14175,562,40,125,XYZ Traders,Automotive,Europe,11,259263,18,85,5,R48,15,S23,Improve on-time performance,6545,6,1,0.14,LNG,Solar Investment,83,12219,10581,35,17,4.8
912,New York,Dubai,22-01-2025,02-03-2025,Land,On-time,9230,15943,542,36,199,XYZ Traders,Textiles,Asia,22,349747,22,95,4.7,R32,16,S35,Increase container utilization,5993,6,2,0.06,MDO,Tree Plantation,73,14132,9497,40,17,4.9
913,Dubai,Los Angeles,21-02-2025,21-01-2025,Air,On-time,9133,13309,459,38,118,LMN Supply,Retail,Europe,18,320155,18,93,4.1,R37,16,S6,Reduce average delay,5314,5,1,0.07,LNG,None,84,11359,12252,44,15,4
914,New York,Rotterdam,28-01-2025,25-02-2025,Land,Delayed,9301,10982,494,35,180,HIJ Shipping,Retail,Asia,29,260664,18,91,4,R10,12,S26,Improve on-time performance,3780,7,0,0.16,LNG,Tree Plantation,86,17450,8088,38,23,4.2
915,Busan,Singapore,14-01-2025,17-01-2025,Land,Delayed,12034,13443,441,48,144,ABC Logistics,Manufacturing,Middle East,15,348149,16,95,4.2,R49,18,S21,Cost reduction per shipment,5656,10,1,0.08,MDO,Wind Energy,88,13039,10249,41,19,4.3
916,Hamburg,Hamburg,27-01-2025,27-02-2025,Land,Delayed,9910,15011,442,45,125,HIJ Shipping,Electronics,Europe,10,320474,15,97,4.7,R45,11,S24,Increase container utilization,3945,11,1,0.09,MDO,Solar Investment,75,17476,8979,33,23,4.6
917,Los Angeles,Singapore,10-02-2025,10-01-2025,Land,Delayed,14712,12533,473,44,121,XYZ Traders,Pharmaceuticals,Asia,14,276968,18,94,4.2,R48,12,S15,Cost reduction per shipment,6428,5,2,0.17,HFO,Wind Energy,78,14937,8461,43,19,4.4
918,Hamburg,Los Angeles,09-02-2025,01-02-2025,Sea,Delayed,9505,10693,576,36,157,KLM Exporters,Automotive,Middle East,12,334563,21,86,4.5,R9,11,S27,Cost reduction per shipment,6877,9,1,0.06,HFO,Wind Energy,86,14154,11552,32,21,4.8
919,Hamburg,New York,27-02-2025,17-01-2025,Air,On-time,11185,14120,591,45,162,KLM Exporters,Automotive,Europe,13,334464,23,98,4.1,R24,18,S32,Optimize fuel usage,6072,9,2,0.12,MDO,None,84,11333,10756,46,15,4.7
920,Hamburg,Antwerp,28-01-2025,22-01-2025,Land,Delayed,9916,10155,559,34,127,Global Importers,Manufacturing,Middle East,10,267804,23,90,4.9,R36,13,S12,Reduce average delay,4830,5,1,0.05,HFO,None,74,17660,11628,42,23,4.1
921,Los Angeles,Singapore,26-01-2025,11-01-2025,Air,Delayed,12915,13588,463,45,164,HIJ Shipping,Automotive,Asia,23,238400,24,92,4.3,R29,11,S5,Increase container utilization,6098,8,0,0.1,HFO,Solar Investment,87,11730,10501,37,15,4.6
922,Antwerp,Rotterdam,18-02-2025,10-01-2025,Air,On-time,14996,16775,401,30,143,ABC Logistics,Electronics,Europe,18,228088,15,99,4.9,R29,12,S7,Cost reduction per shipment,3547,14,1,0.15,MDO,Solar Investment,73,17909,8379,41,18,4.1
923,Singapore,Rotterdam,02-01-2025,03-03-2025,Air,On-time,11548,11812,551,48,199,KLM Exporters,Manufacturing,Europe,13,287893,19,86,4.9,R48,13,S22,Cost reduction per shipment,5207,5,2,0.06,MDO,None,71,12497,12496,41,21,4.3
924,Busan,Shanghai,25-01-2025,02-02-2025,Land,Delayed,10757,15649,465,34,142,Global Importers,Electronics,Europe,27,205969,21,99,4,R23,19,S27,Reduce average delay,5984,5,1,0.18,MDO,None,88,12417,13198,41,23,4.2
925,Antwerp,Singapore,25-02-2025,05-03-2025,Sea,Delayed,9956,16062,565,36,136,ABC Logistics,Manufacturing,Middle East,23,208981,21,89,4.5,R27,15,S15,Cost reduction per shipment,5446,11,1,0.19,LNG,None,74,14763,12646,31,15,4.2
926,Busan,Antwerp,03-01-2025,07-02-2025,Land,On-time,14464,15829,430,48,165,XYZ Traders,Automotive,Middle East,13,254091,24,97,4,R31,14,S39,Cost reduction per shipment,5590,11,0,0.07,MDO,None,73,12743,10983,39,20,4.6
927,Rotterdam,Busan,08-01-2025,08-03-2025,Air,Delayed,8178,15176,514,34,116,HIJ Shipping,Manufacturing,Asia,19,307154,20,96,4.9,R43,12,S45,Cost reduction per shipment,5174,7,2,0.2,MDO,Solar Investment,74,17928,11060,38,24,4.6
928,New York,Mumbai,13-02-2025,24-02-2025,Air,Delayed,8896,15724,425,46,139,DEF Cargo,Retail,North America,12,224408,24,95,4.5,R7,19,S35,Cost reduction per shipment,4797,11,0,0.09,MDO,Solar Investment,88,16696,13505,30,19,4.2
929,New York,Antwerp,02-02-2025,24-01-2025,Sea,On-time,14362,14114,428,37,137,OPQ Enterprises,Pharmaceuticals,Europe,16,247940,18,90,4.1,R49,17,S26,Optimize fuel usage,4880,7,1,0.06,HFO,Wind Energy,82,16499,14804,33,17,5
930,Mumbai,Mumbai,11-02-2025,21-02-2025,Land,Delayed,14932,11407,594,30,184,XYZ Traders,Automotive,Europe,19,203657,17,87,4.1,R45,17,S23,Optimize fuel usage,6056,6,0,0.05,MDO,Wind Energy,85,15116,10950,43,24,4.4
931,New York,Mumbai,21-02-2025,13-02-2025,Air,On-time,14068,11216,477,31,160,KLM Exporters,Textiles,Asia,22,221230,23,98,4.4,R4,16,S13,Improve on-time performance,3947,14,1,0.11,HFO,Wind Energy,81,12973,12540,45,16,4.1
932,Los Angeles,New York,04-02-2025,07-02-2025,Sea,On-time,9551,16380,424,44,108,LMN Supply,Pharmaceuticals,Europe,13,349752,24,96,4.9,R14,12,S26,Increase container utilization,5257,8,1,0.14,LNG,Solar Investment,78,11878,14195,47,15,4.1
933,Dubai,Shanghai,06-01-2025,18-01-2025,Air,On-time,8491,11410,447,49,176,DEF Cargo,Automotive,Middle East,27,284731,18,86,4.7,R42,10,S3,Reduce average delay,5197,14,0,0.1,MDO,Tree Plantation,85,15272,14063,31,16,4.6
934,Shanghai,Antwerp,08-02-2025,28-02-2025,Sea,On-time,8060,13497,464,47,174,LMN Supply,Pharmaceuticals,Middle East,20,338939,22,99,4.9,R42,14,S29,Improve on-time performance,3030,7,0,0.18,MDO,Wind Energy,83,16482,14013,35,18,5
935,Mumbai,Antwerp,21-02-2025,12-01-2025,Sea,Delayed,9077,14372,580,40,160,ABC Logistics,Retail,Europe,13,204329,15,95,4.4,R10,10,S2,Optimize fuel usage,3611,11,1,0.16,HFO,Tree Plantation,70,17165,11730,32,20,4.6
936,Shanghai,New York,23-01-2025,19-01-2025,Land,On-time,13799,17394,466,39,179,LMN Supply,Pharmaceuticals,Europe,23,235865,21,90,4,R44,15,S28,Optimize fuel usage,4864,5,0,0.1,LNG,Tree Plantation,89,13884,12424,49,19,4.9
937,Busan,Singapore,25-01-2025,24-01-2025,Air,Delayed,14681,14840,489,33,115,DEF Cargo,Manufacturing,Middle East,27,237869,20,87,5,R34,16,S23,Optimize fuel usage,3301,10,0,0.16,MDO,Tree Plantation,73,14007,9931,48,18,4.4
938,Shanghai,Singapore,28-02-2025,28-02-2025,Land,Delayed,10895,10551,545,34,101,DEF Cargo,Pharmaceuticals,Europe,17,320185,15,86,4,R26,14,S36,Improve on-time performance,6010,6,1,0.19,LNG,None,78,13595,11421,42,22,4.4
939,Shanghai,Singapore,19-02-2025,25-01-2025,Air,Delayed,12160,13394,536,33,171,XYZ Traders,Automotive,Middle East,19,283984,18,99,4.9,R23,13,S49,Optimize fuel usage,5912,12,2,0.06,LNG,Solar Investment,88,13297,9990,46,21,4.5
940,Mumbai,Dubai,12-02-2025,03-02-2025,Land,Delayed,11683,11176,437,42,142,Global Importers,Textiles,North America,14,325172,19,85,4.4,R9,11,S6,Improve on-time performance,6802,9,0,0.1,MDO,Solar Investment,83,11660,12865,43,18,4.7
941,Rotterdam,Mumbai,19-01-2025,29-01-2025,Air,Delayed,8585,14734,486,42,141,XYZ Traders,Textiles,North America,16,301069,22,98,4,R37,14,S11,Optimize fuel usage,5812,7,0,0.12,LNG,Wind Energy,81,14144,11856,40,24,4.4
942,Hamburg,Dubai,05-01-2025,09-03-2025,Land,On-time,13823,14332,548,47,176,ABC Logistics,Electronics,Europe,21,289711,18,92,4.7,R8,18,S38,Cost reduction per shipment,3682,14,2,0.12,LNG,Wind Energy,73,14162,9482,45,19,4.9
943,New York,Shanghai,20-02-2025,03-03-2025,Sea,On-time,14314,10997,464,31,156,KLM Exporters,Pharmaceuticals,Europe,12,266252,17,85,5,R14,13,S34,Cost reduction per shipment,3256,11,0,0.13,MDO,Solar Investment,76,16295,10545,40,24,4
944,New York,New York,11-01-2025,13-01-2025,Air,On-time,11960,14076,548,45,180,LMN Supply,Textiles,Europe,13,279386,16,96,5,R7,11,S17,Increase container utilization,3939,6,1,0.1,HFO,None,86,15221,12220,47,19,4.4
945,Los Angeles,Antwerp,25-02-2025,08-03-2025,Air,On-time,11770,16198,426,30,187,Global Importers,Pharmaceuticals,Middle East,19,318728,18,99,4.2,R7,15,S3,Optimize fuel usage,6128,9,0,0.15,MDO,Solar Investment,70,14985,12299,31,17,4.5
946,Mumbai,Mumbai,12-01-2025,03-02-2025,Sea,Delayed,8534,16099,505,48,166,HIJ Shipping,Textiles,North America,13,332783,24,89,4.2,R9,17,S44,Increase container utilization,5056,12,1,0.15,LNG,Tree Plantation,83,12269,10815,37,23,4.6
947,Los Angeles,Dubai,10-01-2025,22-01-2025,Land,On-time,11462,15555,522,38,129,OPQ Enterprises,Pharmaceuticals,North America,24,225801,18,95,4.6,R3,11,S46,Improve on-time performance,6076,5,2,0.14,MDO,Solar Investment,84,15706,8642,43,19,4.3
948,Dubai,Dubai,08-01-2025,11-01-2025,Air,Delayed,12011,12731,597,32,112,DEF Cargo,Automotive,Asia,19,290709,24,90,4.6,R14,18,S34,Increase container utilization,5894,5,2,0.07,HFO,None,81,12294,13140,31,24,4.4
949,Dubai,Hamburg,24-01-2025,04-03-2025,Air,Delayed,14836,16252,443,36,118,Global Importers,Pharmaceuticals,Asia,25,253270,19,95,4.7,R17,16,S22,Optimize fuel usage,6185,7,2,0.12,LNG,Solar Investment,81,12009,12685,42,16,4.5
950,Los Angeles,Dubai,01-03-2025,02-02-2025,Land,On-time,11398,13937,499,39,106,KLM Exporters,Automotive,Europe,24,255535,21,96,4.2,R44,11,S29,Improve on-time performance,3776,7,0,0.1,LNG,Solar Investment,75,13091,11918,39,18,4.7
951,Mumbai,Busan,28-01-2025,08-03-2025,Sea,On-time,10155,14052,427,30,108,HIJ Shipping,Automotive,Middle East,28,216220,23,96,5,R22,14,S29,Improve on-time performance,5732,11,2,0.12,HFO,Solar Investment,82,12757,9586,37,18,4.8
952,Los Angeles,Antwerp,10-02-2025,15-02-2025,Land,On-time,13966,15303,572,39,182,Global Importers,Electronics,Europe,29,213392,16,87,4.6,R46,14,S5,Cost reduction per shipment,3731,10,0,0.19,HFO,Tree Plantation,85,12964,10409,36,19,4.7
953,New York,Busan,05-02-2025,15-02-2025,Land,On-time,14957,15487,416,38,153,XYZ Traders,Textiles,North America,28,333318,19,98,4.8,R26,16,S10,Improve on-time performance,4228,11,0,0.12,LNG,Wind Energy,83,15643,14504,42,22,4.3
954,Antwerp,Antwerp,06-02-2025,23-02-2025,Land,Delayed,9004,16102,526,44,185,HIJ Shipping,Manufacturing,Europe,27,220010,24,91,4.5,R28,14,S10,Improve on-time performance,5071,8,0,0.05,HFO,None,76,12191,11849,48,19,5
955,Singapore,New York,21-01-2025,23-02-2025,Air,Delayed,10499,15317,522,44,181,OPQ Enterprises,Automotive,Europe,21,326951,23,86,4.4,R45,15,S9,Increase container utilization,5540,6,2,0.12,MDO,Tree Plantation,85,17578,13235,44,15,4.8
956,Shanghai,Antwerp,08-01-2025,08-01-2025,Sea,On-time,13325,15490,567,32,160,KLM Exporters,Textiles,North America,25,268358,17,91,5,R14,18,S21,Improve on-time performance,5042,6,2,0.17,HFO,Solar Investment,78,12053,8054,31,16,4.3
957,Singapore,Busan,24-02-2025,15-01-2025,Sea,Delayed,14733,10372,530,34,186,DEF Cargo,Retail,North America,10,348306,15,86,4.6,R9,12,S13,Reduce average delay,3969,14,0,0.17,MDO,Solar Investment,83,13841,14435,34,17,4.2
958,Mumbai,Antwerp,09-01-2025,09-02-2025,Land,Delayed,13135,17116,475,38,101,KLM Exporters,Pharmaceuticals,North America,25,296190,16,89,4.9,R26,12,S10,Cost reduction per shipment,6753,5,2,0.13,LNG,Wind Energy,76,16716,13170,48,17,4.3
959,Singapore,New York,16-02-2025,07-01-2025,Air,Delayed,8326,15616,593,38,149,ABC Logistics,Retail,North America,11,315795,20,91,5,R2,17,S38,Cost reduction per shipment,6477,13,0,0.09,LNG,Wind Energy,81,13404,8841,30,24,4.5
960,Dubai,New York,15-01-2025,29-01-2025,Land,On-time,12703,17766,445,36,174,ABC Logistics,Pharmaceuticals,Asia,24,322790,19,95,4.7,R11,19,S11,Improve on-time performance,3102,11,2,0.12,LNG,Wind Energy,72,14562,14928,36,20,4.9
961,Busan,Shanghai,17-02-2025,12-02-2025,Air,Delayed,10706,12248,557,41,130,Global Importers,Electronics,Middle East,16,325223,15,95,4.5,R17,15,S4,Increase container utilization,4083,14,1,0.13,LNG,Tree Plantation,83,14704,14397,47,23,4.8
962,Shanghai,Antwerp,15-02-2025,27-01-2025,Air,On-time,8001,10848,468,38,132,HIJ Shipping,Automotive,Middle East,10,275205,15,98,4,R34,19,S46,Cost reduction per shipment,4109,7,2,0.2,LNG,None,88,12822,12587,30,24,4.9
963,Hamburg,Hamburg,09-02-2025,31-01-2025,Air,On-time,9033,12556,536,35,177,Global Importers,Manufacturing,North America,14,201082,18,87,4,R19,12,S31,Cost reduction per shipment,3766,6,2,0.15,HFO,Wind Energy,80,12271,8984,30,15,4.3
964,Mumbai,Singapore,18-01-2025,17-02-2025,Air,Delayed,10481,15441,484,31,179,LMN Supply,Automotive,Middle East,19,342220,18,98,4.2,R39,11,S49,Reduce average delay,6070,7,2,0.15,HFO,Solar Investment,74,12719,10620,36,20,4.6
965,Shanghai,Rotterdam,11-02-2025,01-03-2025,Sea,Delayed,8124,12322,410,38,110,OPQ Enterprises,Pharmaceuticals,Middle East,13,275093,20,95,4.2,R18,11,S34,Improve on-time performance,6748,11,0,0.12,LNG,None,82,11252,10906,46,23,4.3
966,Singapore,New York,01-03-2025,13-02-2025,Air,On-time,9104,16354,468,46,132,DEF Cargo,Manufacturing,Middle East,23,251952,20,88,4.3,R13,11,S42,Cost reduction per shipment,3371,9,0,0.1,HFO,Solar Investment,79,17928,13088,35,18,4.1
967,Dubai,Los Angeles,20-01-2025,03-02-2025,Air,Delayed,14628,10503,498,30,106,Global Importers,Automotive,Middle East,22,236719,24,85,4.3,R5,14,S35,Cost reduction per shipment,3678,7,1,0.17,HFO,Solar Investment,76,13768,9994,49,24,4.7
968,Rotterdam,Singapore,06-01-2025,25-01-2025,Land,Delayed,10699,13189,490,48,130,LMN Supply,Manufacturing,North America,10,248737,20,87,4.4,R23,14,S39,Cost reduction per shipment,5643,13,1,0.12,LNG,None,86,12559,9932,41,17,4.1
969,Antwerp,Mumbai,12-01-2025,15-02-2025,Land,On-time,9861,10702,593,35,147,HIJ Shipping,Pharmaceuticals,Europe,25,307271,15,93,4.4,R24,10,S39,Cost reduction per shipment,4993,6,1,0.2,HFO,Tree Plantation,85,11736,13056,49,20,4.7
970,Hamburg,Antwerp,02-01-2025,28-02-2025,Sea,On-time,13269,13625,558,34,146,OPQ Enterprises,Electronics,Europe,18,345111,24,94,4.1,R29,11,S33,Increase container utilization,3201,11,0,0.12,LNG,None,77,17142,13982,44,20,4.6
971,Antwerp,Busan,07-01-2025,25-01-2025,Land,On-time,14943,16185,560,31,177,DEF Cargo,Electronics,Europe,25,267839,23,89,4,R48,11,S8,Optimize fuel usage,4625,14,1,0.06,LNG,Wind Energy,86,15995,10272,42,16,4.8
972,Shanghai,Rotterdam,16-01-2025,24-01-2025,Air,On-time,10920,10314,566,38,191,ABC Logistics,Automotive,Asia,28,247931,21,99,4.7,R47,13,S32,Reduce average delay,3088,10,1,0.15,LNG,None,82,12928,14141,41,19,4.1
973,Dubai,Los Angeles,03-01-2025,04-02-2025,Land,Delayed,8128,16931,493,43,152,LMN Supply,Retail,Middle East,24,239925,21,99,4.5,R8,16,S33,Increase container utilization,5484,10,2,0.06,LNG,Wind Energy,80,17266,8102,31,15,4.8
974,Dubai,Singapore,14-02-2025,27-02-2025,Sea,Delayed,8437,12376,573,33,179,HIJ Shipping,Pharmaceuticals,North America,23,287745,21,92,4.4,R26,12,S8,Reduce average delay,5167,11,1,0.09,HFO,Wind Energy,89,16413,8969,47,23,5
975,Singapore,Antwerp,03-01-2025,08-02-2025,Land,On-time,12846,11040,564,33,118,OPQ Enterprises,Automotive,North America,29,326298,16,86,4.6,R15,14,S46,Cost reduction per shipment,5203,10,2,0.1,HFO,None,87,17828,9071,33,23,4.9
976,New York,Shanghai,27-01-2025,27-01-2025,Land,On-time,10548,14378,514,44,180,LMN Supply,Automotive,Asia,19,293709,16,87,4.8,R1,18,S14,Reduce average delay,4996,6,0,0.16,MDO,None,74,13190,8736,39,17,4.8
977,Singapore,Mumbai,19-02-2025,11-01-2025,Sea,On-time,11129,12990,587,37,189,Global Importers,Electronics,North America,21,242287,20,91,4.4,R28,14,S34,Improve on-time performance,3398,9,0,0.12,MDO,Wind Energy,75,12002,9365,40,19,4.7
978,New York,Rotterdam,12-02-2025,01-02-2025,Sea,Delayed,9221,10257,430,33,105,XYZ Traders,Manufacturing,Europe,10,307252,21,98,4.6,R49,18,S8,Improve on-time performance,4723,7,2,0.05,LNG,Solar Investment,89,13985,14376,35,17,4.4
979,New York,Hamburg,09-02-2025,15-01-2025,Air,On-time,14354,10574,410,45,148,ABC Logistics,Pharmaceuticals,Asia,26,309323,17,94,5,R47,10,S42,Optimize fuel usage,3187,13,1,0.14,MDO,None,83,12922,11630,35,21,4.7
980,Hamburg,Shanghai,07-02-2025,22-02-2025,Land,Delayed,8901,14669,486,33,172,Global Importers,Manufacturing,North America,18,212803,18,88,4.8,R46,18,S7,Optimize fuel usage,6845,12,0,0.11,HFO,Tree Plantation,81,17654,8227,38,15,4.7
981,Singapore,Los Angeles,02-02-2025,05-03-2025,Air,On-time,14188,16755,520,45,149,Global Importers,Textiles,Asia,28,318819,17,93,4.4,R14,14,S13,Reduce average delay,4075,14,2,0.19,HFO,Wind Energy,73,17067,14665,49,19,4.6
982,Rotterdam,Rotterdam,28-01-2025,05-03-2025,Land,On-time,11168,15138,529,41,180,HIJ Shipping,Textiles,Asia,27,293361,21,98,4.6,R42,17,S21,Increase container utilization,3651,6,0,0.12,MDO,Solar Investment,76,14752,13816,42,20,4.8
983,Los Angeles,Shanghai,01-01-2025,07-01-2025,Land,On-time,13398,11552,504,45,194,HIJ Shipping,Pharmaceuticals,North America,16,213698,21,91,4.2,R34,14,S47,Increase container utilization,4554,5,0,0.16,MDO,None,80,17200,13711,34,21,4.4
984,Los Angeles,Mumbai,24-02-2025,03-02-2025,Air,Delayed,14678,16980,426,48,111,OPQ Enterprises,Retail,Europe,18,215376,18,98,4.6,R31,15,S32,Cost reduction per shipment,4503,8,1,0.08,HFO,None,89,15137,14156,35,17,4.1
985,Singapore,Hamburg,08-01-2025,11-03-2025,Land,Delayed,13529,14518,401,37,122,HIJ Shipping,Textiles,North America,21,213117,21,95,5,R6,17,S11,Increase container utilization,3586,8,0,0.16,MDO,Solar Investment,71,17964,11570,33,21,4.6
986,Singapore,Shanghai,06-02-2025,31-01-2025,Land,Delayed,14604,15585,502,35,153,LMN Supply,Electronics,Middle East,16,248786,19,96,4.5,R49,11,S14,Optimize fuel usage,3229,14,2,0.16,HFO,Tree Plantation,73,14702,8444,35,18,4.3
987,Antwerp,Dubai,01-02-2025,15-01-2025,Land,On-time,12486,15492,500,39,168,ABC Logistics,Retail,Middle East,23,313005,15,85,4.9,R5,12,S11,Increase container utilization,6552,6,1,0.19,HFO,Wind Energy,76,14192,14483,47,24,4.4
988,Hamburg,Hamburg,01-03-2025,27-02-2025,Sea,Delayed,11918,10757,420,34,199,Global Importers,Automotive,North America,24,266480,24,88,4.4,R31,18,S2,Cost reduction per shipment,4153,11,2,0.06,MDO,None,70,16943,13443,42,20,4
989,Singapore,Los Angeles,17-02-2025,05-03-2025,Air,Delayed,9067,12810,457,47,158,OPQ Enterprises,Textiles,Europe,24,332583,18,94,5,R37,14,S34,Improve on-time performance,3054,7,2,0.12,MDO,Tree Plantation,84,14834,9619,32,19,4.4
990,Antwerp,Mumbai,12-02-2025,27-01-2025,Sea,On-time,8026,11104,532,39,135,KLM Exporters,Electronics,Middle East,15,253233,21,95,4.6,R15,14,S44,Increase container utilization,3270,11,2,0.15,LNG,Wind Energy,89,15438,12693,39,18,4.8
991,New York,Antwerp,06-02-2025,25-02-2025,Air,On-time,14937,15670,579,39,102,KLM Exporters,Automotive,Middle East,23,311022,16,90,4,R15,18,S47,Increase container utilization,4123,11,1,0.06,LNG,Tree Plantation,77,15427,10204,33,20,4.5
992,Dubai,Busan,04-01-2025,22-02-2025,Air,Delayed,8547,17715,572,36,157,ABC Logistics,Retail,North America,11,292529,16,90,4.6,R43,19,S17,Optimize fuel usage,6140,5,0,0.11,LNG,Wind Energy,74,14527,10703,44,17,4
993,Dubai,Busan,30-01-2025,26-01-2025,Land,Delayed,10668,16567,484,47,187,HIJ Shipping,Pharmaceuticals,North America,17,300919,15,94,4.3,R5,12,S14,Reduce average delay,6982,10,2,0.19,LNG,Wind Energy,83,16556,11050,41,17,4.5
994,New York,Busan,06-01-2025,27-01-2025,Air,Delayed,8566,14524,492,30,154,HIJ Shipping,Automotive,North America,22,283533,16,90,4,R28,13,S25,Improve on-time performance,6370,8,0,0.12,LNG,Tree Plantation,87,11340,11502,44,19,4.3
995,Mumbai,Rotterdam,15-02-2025,04-02-2025,Sea,Delayed,8703,13459,419,36,156,LMN Supply,Manufacturing,Asia,15,269407,24,89,4.8,R33,16,S48,Reduce average delay,3969,12,0,0.2,HFO,Wind Energy,72,13388,11626,39,19,4.5
996,Antwerp,Los Angeles,23-02-2025,30-01-2025,Sea,On-time,13338,16117,460,30,116,HIJ Shipping,Pharmaceuticals,Asia,14,273809,22,87,4.3,R11,11,S27,Cost reduction per shipment,4552,12,2,0.06,MDO,None,71,14487,9181,41,23,4.4
997,Antwerp,Mumbai,19-01-2025,02-02-2025,Sea,On-time,12280,13992,437,44,138,KLM Exporters,Pharmaceuticals,Asia,14,217229,22,86,4.8,R43,17,S8,Cost reduction per shipment,4377,7,0,0.16,HFO,None,85,17992,11256,37,18,4.9
998,New York,Hamburg,01-02-2025,11-03-2025,Air,On-time,11140,17876,547,33,189,Global Importers,Retail,North America,10,242176,22,87,4.3,R6,14,S17,Reduce average delay,6699,8,1,0.14,LNG,Tree Plantation,83,17325,8797,32,19,4
999,Rotterdam,Rotterdam,09-01-2025,19-02-2025,Sea,Delayed,9590,17837,424,49,167,KLM Exporters,Retail,Europe,18,294825,15,93,4.2,R23,10,S5,Optimize fuel usage,4175,5,1,0.13,LNG,Tree Plantation,85,12700,14634,36,23,4.7
